,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_recent_win_rate,away_recent_win_rate,home_vs_away_win_rate,is_neutral
342,2018-06-14,Russia,Saudi Arabia,5,0,FIFA World Cup,Moscow,Russia,False,home_win,0.0,0.0,0.0,0
343,2018-06-15,Egypt,Uruguay,0,1,FIFA World Cup,Ekaterinburg,Russia,True,away_win,0.0,0.0,0.0,1
344,2018-06-15,Morocco,Iran,0,1,FIFA World Cup,Saint Petersburg,Russia,True,away_win,0.0,0.0,0.0,1
345,2018-06-15,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True,draw,0.0,0.0,0.0,1
346,2018-06-16,France,Australia,2,1,FIFA World Cup,Kazan,Russia,True,home_win,0.0,0.0,0.0,1
347,2018-06-16,Argentina,Iceland,1,1,FIFA World Cup,Moscow,Russia,True,draw,0.0,0.0,0.0,1
348,2018-06-16,Peru,Denmark,0,1,FIFA World Cup,Saransk,Russia,True,away_win,0.0,0.0,0.0,1
349,2018-06-16,Croatia,Nigeria,2,0,FIFA World Cup,Kaliningrad,Russia,True,home_win,0.0,0.0,0.0,1
351,2018-06-17,Germany,Mexico,0,1,FIFA World Cup,Moscow,Russia,True,away_win,0.0,0.0,0.0,1
352,2018-06-17,Brazil,Switzerland,1,1,FIFA World Cup,Rostov-on-Don,Russia,True,draw,0.0,0.0,0.0,1
350,2018-06-17,Costa Rica,Serbia,0,1,FIFA World Cup,Samara,Russia,True,away_win,0.0,0.0,0.0,1
353,2018-06-18,Sweden,South Korea,1,0,FIFA World Cup,Nizhny Novgorod,Russia,True,home_win,0.0,0.0,0.0,1
354,2018-06-18,Belgium,Panama,3,0,FIFA World Cup,Sochi,Russia,True,home_win,0.0,0.0,0.0,1
355,2018-06-18,Tunisia,England,1,2,FIFA World Cup,Volgograd,Russia,True,away_win,0.0,0.0,0.0,1
356,2018-06-19,Colombia,Japan,1,2,FIFA World Cup,Saransk,Russia,True,away_win,0.0,0.0,0.0,1
357,2018-06-19,Poland,Senegal,1,2,FIFA World Cup,Moscow,Russia,True,away_win,0.0,0.0,0.0,1
358,2018-06-19,Russia,Egypt,3,1,FIFA World Cup,Saint Petersburg,Russia,False,home_win,0.2,0.0,0.0,0
361,2018-06-20,Iran,Spain,0,1,FIFA World Cup,Kazan,Russia,True,away_win,0.2,0.0,0.0,1
359,2018-06-20,Portugal,Morocco,1,0,FIFA World Cup,Moscow,Russia,True,home_win,0.0,0.0,0.0,1
360,2018-06-20,Uruguay,Saudi Arabia,1,0,FIFA World Cup,Rostov-on-Don,Russia,True,home_win,0.2,0.0,0.0,1
363,2018-06-21,France,Peru,1,0,FIFA World Cup,Ekaterinburg,Russia,True,home_win,0.2,0.0,0.0,1
364,2018-06-21,Argentina,Croatia,0,3,FIFA World Cup,Nizhny Novgorod,Russia,True,away_win,0.0,0.2,0.0,1
362,2018-06-21,Denmark,Australia,1,1,FIFA World Cup,Samara,Russia,True,draw,0.2,0.0,0.0,1
365,2018-06-22,Brazil,Costa Rica,2,0,FIFA World Cup,Saint Petersburg,Russia,True,home_win,0.0,0.0,0.0,1
366,2018-06-22,Nigeria,Iceland,2,0,FIFA World Cup,Volgograd,Russia,True,home_win,0.0,0.0,0.0,1
367,2018-06-22,Serbia,Switzerland,1,2,FIFA World Cup,Kaliningrad,Russia,True,away_win,0.2,0.0,0.0,1
368,2018-06-23,Belgium,Tunisia,5,2,FIFA World Cup,Moscow,Russia,True,home_win,0.2,0.0,0.0,1
369,2018-06-23,South Korea,Mexico,1,2,FIFA World Cup,Rostov-on-Don,Russia,True,away_win,0.0,0.2,0.0,1
370,2018-06-23,Germany,Sweden,2,1,FIFA World Cup,Sochi,Russia,True,home_win,0.0,0.2,0.0,1
373,2018-06-24,Poland,Colombia,0,3,FIFA World Cup,Kazan,Russia,True,away_win,0.0,0.0,0.0,1
371,2018-06-24,England,Panama,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,home_win,0.2,0.0,0.0,1
372,2018-06-24,Japan,Senegal,2,2,FIFA World Cup,Ekaterinburg,Russia,True,draw,0.2,0.2,0.0,1
377,2018-06-25,Iran,Portugal,1,1,FIFA World Cup,Saransk,Russia,True,draw,0.2,0.2,0.0,1
376,2018-06-25,Spain,Morocco,2,2,FIFA World Cup,Kaliningrad,Russia,True,draw,0.2,0.0,0.0,1
375,2018-06-25,Saudi Arabia,Egypt,2,1,FIFA World Cup,Volgograd,Russia,True,home_win,0.0,0.0,0.0,1
374,2018-06-25,Russia,Uruguay,0,3,FIFA World Cup,Samara,Russia,False,away_win,0.4,0.4,0.0,0
381,2018-06-26,Iceland,Croatia,1,2,FIFA World Cup,Rostov-on-Don,Russia,True,away_win,0.0,0.4,0.0,1
378,2018-06-26,Australia,Peru,0,2,FIFA World Cup,Sochi,Russia,True,away_win,0.0,0.0,0.0,1
379,2018-06-26,Denmark,France,0,0,FIFA World Cup,Moscow,Russia,True,draw,0.2,0.4,0.0,1
380,2018-06-26,Nigeria,Argentina,1,2,FIFA World Cup,Saint Petersburg,Russia,True,away_win,0.2,0.0,0.0,1
384,2018-06-27,Serbia,Brazil,0,2,FIFA World Cup,Moscow,Russia,True,away_win,0.2,0.2,0.0,1
385,2018-06-27,Switzerland,Costa Rica,2,2,FIFA World Cup,Nizhny Novgorod,Russia,True,draw,0.2,0.0,0.0,1
382,2018-06-27,South Korea,Germany,2,0,FIFA World Cup,Kazan,Russia,True,home_win,0.0,0.2,0.0,1
383,2018-06-27,Mexico,Sweden,0,3,FIFA World Cup,Ekaterinburg,Russia,True,away_win,0.4,0.2,0.0,1
389,2018-06-28,England,Belgium,0,1,FIFA World Cup,Kaliningrad,Russia,True,away_win,0.4,0.4,0.0,1
388,2018-06-28,Panama,Tunisia,1,2,FIFA World Cup,Saransk,Russia,True,away_win,0.0,0.0,0.0,1
386,2018-06-28,Japan,Poland,0,1,FIFA World Cup,Volgograd,Russia,True,away_win,0.2,0.0,0.0,1
387,2018-06-28,Senegal,Colombia,0,1,FIFA World Cup,Samara,Russia,True,away_win,0.2,0.2,0.0,1
390,2018-06-30,France,Argentina,4,3,FIFA World Cup,Kazan,Russia,True,home_win,0.4,0.2,0.0,1
391,2018-06-30,Uruguay,Portugal,2,1,FIFA World Cup,Sochi,Russia,True,home_win,0.6,0.2,0.0,1
392,2018-07-01,Russia,Spain,1,1,FIFA World Cup,Moscow,Russia,False,draw,0.4,0.2,0.0,0
393,2018-07-01,Croatia,Denmark,1,1,FIFA World Cup,Nizhny Novgorod,Russia,True,draw,0.6,0.2,0.0,1
394,2018-07-02,Brazil,Mexico,2,0,FIFA World Cup,Samara,Russia,True,home_win,0.4,0.4,0.0,1
395,2018-07-02,Belgium,Japan,3,2,FIFA World Cup,Rostov-on-Don,Russia,True,home_win,0.6,0.2,0.0,1
397,2018-07-03,Colombia,England,1,1,FIFA World Cup,Moscow,Russia,True,draw,0.4,0.4,0.0,1
396,2018-07-03,Sweden,Switzerland,1,0,FIFA World Cup,Saint Petersburg,Russia,True,home_win,0.4,0.2,0.0,1
400,2018-07-06,Brazil,Belgium,1,2,FIFA World Cup,Kazan,Russia,True,away_win,0.6,0.8,0.0,1
399,2018-07-06,Uruguay,France,0,2,FIFA World Cup,Nizhny Novgorod,Russia,True,away_win,0.8,0.6,0.0,1
401,2018-07-07,Sweden,England,0,2,FIFA World Cup,Samara,Russia,True,away_win,0.6,0.4,0.0,1
402,2018-07-07,Russia,Croatia,2,2,FIFA World Cup,Sochi,Russia,False,draw,0.4,0.6,0.0,0
403,2018-07-10,France,Belgium,1,0,FIFA World Cup,Saint Petersburg,Russia,True,home_win,0.8,1.0,0.0,1
404,2018-07-11,Croatia,England,2,1,FIFA World Cup,Moscow,Russia,True,home_win,0.6,0.6,0.0,1
405,2018-07-14,Belgium,England,2,0,FIFA World Cup,Saint Petersburg,Russia,True,home_win,0.8,0.4,0.2,1
406,2018-07-15,France,Croatia,4,2,FIFA World Cup,Moscow,Russia,True,home_win,0.8,0.6,0.0,1
1198,2019-06-06,Cambodia,Pakistan,2,0,FIFA World Cup qualification,Phnom Penh,Cambodia,False,home_win,0.0,0.0,0.0,0
1199,2019-06-06,Laos,Bangladesh,0,1,FIFA World Cup qualification,Vientiane,Laos,False,away_win,0.0,0.0,0.0,0
1200,2019-06-06,Macau,Sri Lanka,1,0,FIFA World Cup qualification,Zhuhai,Macau,False,home_win,0.0,0.0,0.0,0
1197,2019-06-06,Bhutan,Guam,1,0,FIFA World Cup qualification,Thimphu,Bhutan,False,home_win,0.0,0.0,0.0,0
1201,2019-06-06,Mongolia,Brunei,2,0,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False,home_win,0.0,0.0,0.0,0
1225,2019-06-07,Malaysia,Timor-Leste,7,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,home_win,0.0,0.0,0.0,0
1294,2019-06-11,Bangladesh,Laos,0,0,FIFA World Cup qualification,Dhaka,Bangladesh,False,draw,0.2,0.0,0.2,0
1295,2019-06-11,Brunei,Mongolia,2,1,FIFA World Cup qualification,Bandar Seri Begawan,Brunei,False,home_win,0.0,0.2,0.0,0
1296,2019-06-11,Guam,Bhutan,5,0,FIFA World Cup qualification,Dededo,Guam,False,home_win,0.0,0.2,0.0,0
1297,2019-06-11,Pakistan,Cambodia,1,2,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.0,0.2,0.0,1
1298,2019-06-11,Sri Lanka,Macau,3,0,FIFA World Cup qualification,Colombo,Sri Lanka,False,home_win,0.0,0.2,0.0,0
1299,2019-06-11,Malaysia,Timor-Leste,5,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,home_win,0.2,0.0,0.2,0
1525,2019-09-04,South Sudan,Equatorial Guinea,1,1,FIFA World Cup qualification,Omdurman,Sudan,True,draw,0.0,0.0,0.0,1
1524,2019-09-04,São Tomé and Príncipe,Guinea-Bissau,0,1,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,False,away_win,0.0,0.0,0.0,0
1523,2019-09-04,Mauritius,Mozambique,0,1,FIFA World Cup qualification,Belle Vue Maurel,Mauritius,False,away_win,0.0,0.0,0.0,0
1522,2019-09-04,Liberia,Sierra Leone,3,1,FIFA World Cup qualification,Monrovia,Liberia,False,home_win,0.0,0.0,0.0,0
1520,2019-09-04,Eritrea,Namibia,1,2,FIFA World Cup qualification,Asmara,Eritrea,False,away_win,0.0,0.0,0.0,0
1519,2019-09-04,Djibouti,Eswatini,2,1,FIFA World Cup qualification,Djibouti,Djibouti,False,home_win,0.0,0.0,0.0,0
1518,2019-09-04,Burundi,Tanzania,1,1,FIFA World Cup qualification,Bujumbura,Burundi,False,draw,0.0,0.0,0.0,0
1521,2019-09-04,Ethiopia,Lesotho,0,0,FIFA World Cup qualification,Bahir Dar,Ethiopia,False,draw,0.0,0.0,0.0,0
1563,2019-09-05,Indonesia,Malaysia,2,3,FIFA World Cup qualification,Jakarta,Indonesia,False,away_win,0.0,0.4,0.0,0
1562,2019-09-05,Thailand,Vietnam,0,0,FIFA World Cup qualification,Pathum Thani,Thailand,False,draw,0.0,0.0,0.0,0
1564,2019-09-05,North Korea,Lebanon,2,0,FIFA World Cup qualification,Pyongyang,North Korea,False,home_win,0.0,0.0,0.0,0
1560,2019-09-05,Mongolia,Myanmar,1,0,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False,home_win,0.2,0.0,0.0,0
1566,2019-09-05,Chad,Sudan,1,3,FIFA World Cup qualification,N'Djamena,Chad,False,away_win,0.0,0.0,0.0,0
1567,2019-09-05,Seychelles,Rwanda,0,3,FIFA World Cup qualification,Victoria,Seychelles,False,away_win,0.0,0.0,0.0,0
1568,2019-09-05,Somalia,Zimbabwe,1,0,FIFA World Cup qualification,Djibouti,Djibouti,True,home_win,0.0,0.0,0.0,1
1565,2019-09-05,Sri Lanka,Turkmenistan,0,2,FIFA World Cup qualification,Colombo,Sri Lanka,False,away_win,0.2,0.0,0.0,0
1559,2019-09-05,Qatar,Afghanistan,6,0,FIFA World Cup qualification,Doha,Qatar,False,home_win,0.0,0.0,0.0,0
1561,2019-09-05,Tajikistan,Kyrgyzstan,1,0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,home_win,0.0,0.0,0.0,0
1557,2019-09-05,Singapore,Yemen,2,2,FIFA World Cup qualification,Kallang,Singapore,False,draw,0.0,0.0,0.0,0
1558,2019-09-05,India,Oman,1,2,FIFA World Cup qualification,Guwahati,India,False,away_win,0.0,0.0,0.0,0
1556,2019-09-05,Palestine,Uzbekistan,2,0,FIFA World Cup qualification,Al-Ram,Palestine,False,home_win,0.0,0.0,0.0,0
1555,2019-09-05,Bahrain,Iraq,1,1,FIFA World Cup qualification,Riffa,Bahrain,False,draw,0.0,0.0,0.0,0
1554,2019-09-05,Cambodia,Hong Kong,1,1,FIFA World Cup qualification,Phnom Penh,Cambodia,False,draw,0.4,0.0,0.0,0
1553,2019-09-05,Kuwait,Nepal,7,0,FIFA World Cup qualification,Kuwait City,Kuwait,False,home_win,0.0,0.0,0.0,0
1552,2019-09-05,Taiwan,Jordan,1,2,FIFA World Cup qualification,Taipei,Taiwan,False,away_win,0.0,0.0,0.0,0
1551,2019-09-05,Philippines,Syria,2,5,FIFA World Cup qualification,Bacolod,Philippines,False,away_win,0.0,0.0,0.0,0
1550,2019-09-05,Guam,Maldives,0,1,FIFA World Cup qualification,Dededo,Guam,False,away_win,0.2,0.0,0.0,0
1589,2019-09-06,Comoros,Togo,1,1,FIFA World Cup qualification,Moroni,Comoros,False,draw,0.0,0.0,0.0,0
1590,2019-09-06,Gambia,Angola,0,1,FIFA World Cup qualification,Bakau,Gambia,False,away_win,0.0,0.0,0.0,0
1604,2019-09-07,Botswana,Malawi,0,0,FIFA World Cup qualification,Francistown,Botswana,False,draw,0.0,0.0,0.0,0
1624,2019-09-08,Tanzania,Burundi,1,1,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,draw,0.0,0.0,0.0,0
1623,2019-09-08,Sierra Leone,Liberia,1,0,FIFA World Cup qualification,Freetown,Sierra Leone,False,home_win,0.0,0.2,0.0,0
1621,2019-09-08,Equatorial Guinea,South Sudan,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,home_win,0.0,0.0,0.0,0
1622,2019-09-08,Lesotho,Ethiopia,1,1,FIFA World Cup qualification,Maseru,Lesotho,False,draw,0.0,0.0,0.0,0
1681,2019-09-10,Turkmenistan,South Korea,0,2,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,away_win,0.2,0.2,0.0,0
1691,2019-09-10,Togo,Comoros,2,0,FIFA World Cup qualification,Lomé,Togo,False,home_win,0.0,0.0,0.0,0
1690,2019-09-10,Eswatini,Djibouti,0,0,FIFA World Cup qualification,Manzini,Eswatini,False,draw,0.0,0.2,0.0,0
1689,2019-09-10,Sudan,Chad,0,0,FIFA World Cup qualification,Omdurman,Sudan,False,draw,0.2,0.0,0.2,0
1688,2019-09-10,Rwanda,Seychelles,7,0,FIFA World Cup qualification,Kigali,Rwanda,False,home_win,0.2,0.0,0.2,0
1687,2019-09-10,Namibia,Eritrea,2,0,FIFA World Cup qualification,Windhoek,Namibia,False,home_win,0.2,0.0,0.2,0
1686,2019-09-10,Mozambique,Mauritius,2,0,FIFA World Cup qualification,Maputo,Mozambique,False,home_win,0.2,0.0,0.2,0
1685,2019-09-10,Malawi,Botswana,1,0,FIFA World Cup qualification,Blantyre,Malawi,False,home_win,0.0,0.0,0.0,0
1684,2019-09-10,Guinea-Bissau,São Tomé and Príncipe,2,1,FIFA World Cup qualification,Bissau,Guinea-Bissau,False,home_win,0.2,0.0,0.2,0
1692,2019-09-10,Zimbabwe,Somalia,3,1,FIFA World Cup qualification,Harare,Zimbabwe,False,home_win,0.0,0.2,0.0,0
1683,2019-09-10,Angola,Gambia,2,1,FIFA World Cup qualification,Luanda,Angola,False,home_win,0.2,0.0,0.2,0
1682,2019-09-10,Sri Lanka,North Korea,0,1,FIFA World Cup qualification,Colombo,Sri Lanka,False,away_win,0.2,0.2,0.0,0
1680,2019-09-10,Malaysia,United Arab Emirates,1,2,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,away_win,0.6,0.0,0.0,0
1675,2019-09-10,Afghanistan,Bangladesh,1,0,FIFA World Cup qualification,Dushanbe,Tajikistan,True,home_win,0.0,0.2,0.0,1
1678,2019-09-10,Myanmar,Japan,0,2,FIFA World Cup qualification,Yangon,Myanmar,False,away_win,0.0,0.2,0.0,0
1667,2019-09-10,Guam,Philippines,1,4,FIFA World Cup qualification,Dededo,Guam,False,away_win,0.2,0.0,0.0,0
1679,2019-09-10,Indonesia,Thailand,0,3,FIFA World Cup qualification,Jakarta,Indonesia,False,away_win,0.0,0.0,0.0,0
1669,2019-09-10,Kuwait,Australia,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,False,away_win,0.2,0.0,0.0,0
1670,2019-09-10,Taiwan,Nepal,0,2,FIFA World Cup qualification,Taipei,Taiwan,False,away_win,0.0,0.0,0.0,0
1671,2019-09-10,Cambodia,Bahrain,0,1,FIFA World Cup qualification,Phnom Penh,Cambodia,False,away_win,0.4,0.0,0.0,0
1668,2019-09-10,Maldives,China PR,0,5,FIFA World Cup qualification,Malé,Maldives,False,away_win,0.2,0.0,0.0,0
1673,2019-09-10,Yemen,Saudi Arabia,2,2,FIFA World Cup qualification,Riffa,Bahrain,True,draw,0.0,0.2,0.0,1
1674,2019-09-10,Singapore,Palestine,2,1,FIFA World Cup qualification,Singapore,Singapore,False,home_win,0.0,0.2,0.0,0
1676,2019-09-10,Qatar,India,0,0,FIFA World Cup qualification,Doha,Qatar,False,draw,0.2,0.0,0.0,0
1677,2019-09-10,Mongolia,Tajikistan,0,1,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False,away_win,0.4,0.2,0.0,0
1672,2019-09-10,Hong Kong,Iran,0,2,FIFA World Cup qualification,Hong Kong,Hong Kong,False,away_win,0.0,0.2,0.0,0
1746,2019-10-10,South Korea,Sri Lanka,8,0,FIFA World Cup qualification,Hwaseong,South Korea,False,home_win,0.4,0.2,0.0,0
1745,2019-10-10,Lebanon,Turkmenistan,2,1,FIFA World Cup qualification,Beirut,Lebanon,False,home_win,0.0,0.2,0.0,0
1744,2019-10-10,Vietnam,Malaysia,1,0,FIFA World Cup qualification,Hanoi,Vietnam,False,home_win,0.0,0.6,0.0,0
1743,2019-10-10,United Arab Emirates,Indonesia,5,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,home_win,0.2,0.0,0.0,0
1742,2019-10-10,Kyrgyzstan,Myanmar,7,0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,home_win,0.0,0.0,0.0,0
1741,2019-10-10,Japan,Mongolia,6,0,FIFA World Cup qualification,Saitama,Japan,False,home_win,0.4,0.4,0.0,0
1740,2019-10-10,Oman,Afghanistan,3,0,FIFA World Cup qualification,Seeb,Oman,False,home_win,0.2,0.2,0.0,0
1739,2019-10-10,Bangladesh,Qatar,0,2,FIFA World Cup qualification,Dhaka,Bangladesh,False,away_win,0.2,0.2,0.0,0
1737,2019-10-10,Uzbekistan,Yemen,5,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,home_win,0.0,0.0,0.0,0
1736,2019-10-10,Iraq,Hong Kong,2,0,FIFA World Cup qualification,Basra,Iraq,False,home_win,0.0,0.0,0.0,0
1735,2019-10-10,Iran,Cambodia,14,0,FIFA World Cup qualification,Tehran,Iran,False,home_win,0.4,0.4,0.0,0
1734,2019-10-10,Australia,Nepal,5,0,FIFA World Cup qualification,Canberra,Australia,False,home_win,0.2,0.2,0.0,0
1733,2019-10-10,Jordan,Kuwait,0,0,FIFA World Cup qualification,Amman,Jordan,False,draw,0.2,0.2,0.0,0
1732,2019-10-10,China PR,Guam,7,0,FIFA World Cup qualification,Guangzhou,China PR,False,home_win,0.2,0.2,0.0,0
1731,2019-10-10,Syria,Maldives,2,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True,home_win,0.2,0.2,0.0,1
1738,2019-10-10,Saudi Arabia,Singapore,3,0,FIFA World Cup qualification,Buraidah,Saudi Arabia,False,home_win,0.2,0.2,0.0,0
1863,2019-10-15,Sri Lanka,Lebanon,0,3,FIFA World Cup qualification,Colombo,Sri Lanka,False,away_win,0.2,0.2,0.0,0
1862,2019-10-15,North Korea,South Korea,0,0,FIFA World Cup qualification,Pyongyang,North Korea,False,draw,0.4,0.6,0.0,0
1861,2019-10-15,Indonesia,Vietnam,1,3,FIFA World Cup qualification,Gianyar,Indonesia,False,away_win,0.0,0.2,0.0,0
1860,2019-10-15,Thailand,United Arab Emirates,2,1,FIFA World Cup qualification,Pathum Thani,Thailand,False,home_win,0.2,0.4,0.0,0
1859,2019-10-15,Tajikistan,Japan,0,3,FIFA World Cup qualification,Dushanbe,Tajikistan,False,away_win,0.4,0.4,0.0,0
1858,2019-10-15,Mongolia,Kyrgyzstan,1,2,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False,away_win,0.4,0.2,0.0,0
1857,2019-10-15,Qatar,Oman,2,1,FIFA World Cup qualification,Al Wakrah,Qatar,False,home_win,0.4,0.4,0.0,0
1856,2019-10-15,India,Bangladesh,1,1,FIFA World Cup qualification,Kolkota,India,False,draw,0.0,0.2,0.0,0
1854,2019-10-15,Palestine,Saudi Arabia,0,0,FIFA World Cup qualification,Al-Ram,Palestine,False,draw,0.2,0.4,0.0,0
1853,2019-10-15,Bahrain,Iran,1,0,FIFA World Cup qualification,Riffa,Bahrain,False,home_win,0.2,0.6,0.0,0
1852,2019-10-15,Cambodia,Iraq,0,4,FIFA World Cup qualification,Phnom Penh,Cambodia,False,away_win,0.4,0.2,0.0,0
1851,2019-10-15,Taiwan,Australia,1,7,FIFA World Cup qualification,Kaohsiung,Taiwan,False,away_win,0.0,0.4,0.0,0
1850,2019-10-15,Jordan,Nepal,3,0,FIFA World Cup qualification,Amman,Jordan,False,home_win,0.2,0.2,0.0,0
1849,2019-10-15,Philippines,China PR,0,0,FIFA World Cup qualification,Bacolod,Philippines,False,draw,0.2,0.4,0.0,0
1848,2019-10-15,Syria,Guam,4,0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,home_win,0.4,0.2,0.0,1
1855,2019-10-15,Singapore,Uzbekistan,1,3,FIFA World Cup qualification,Kallang,Singapore,False,away_win,0.2,0.2,0.0,0
1917,2019-11-14,Oman,Bangladesh,4,1,FIFA World Cup qualification,Muscat,Oman,False,home_win,0.4,0.2,0.0,0
1923,2019-11-14,Turkmenistan,North Korea,3,1,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,home_win,0.2,0.4,0.0,0
1922,2019-11-14,Lebanon,South Korea,0,0,FIFA World Cup qualification,Beirut,Lebanon,False,draw,0.4,0.6,0.0,0
1921,2019-11-14,Malaysia,Thailand,2,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,home_win,0.6,0.4,0.0,0
1920,2019-11-14,Vietnam,United Arab Emirates,1,0,FIFA World Cup qualification,Hanoi,Vietnam,False,home_win,0.4,0.4,0.0,0
1919,2019-11-14,Kyrgyzstan,Japan,0,2,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,away_win,0.4,0.6,0.0,0
1918,2019-11-14,Myanmar,Tajikistan,4,3,FIFA World Cup qualification,Mandalay,Myanmar,False,home_win,0.0,0.4,0.0,0
1916,2019-11-14,Afghanistan,India,1,1,FIFA World Cup qualification,Dushanbe,Tajikistan,True,draw,0.2,0.0,0.0,1
1908,2019-11-14,Maldives,Philippines,1,2,FIFA World Cup qualification,Malé,Maldives,False,away_win,0.2,0.2,0.0,0
1914,2019-11-14,Uzbekistan,Saudi Arabia,2,3,FIFA World Cup qualification,Tashkent,Uzbekistan,False,away_win,0.4,0.4,0.0,0
1913,2019-11-14,Hong Kong,Bahrain,0,0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,draw,0.0,0.4,0.0,0
1912,2019-11-14,Iraq,Iran,2,1,FIFA World Cup qualification,Amman,Jordan,True,home_win,0.4,0.4,0.0,1
1911,2019-11-14,Kuwait,Taiwan,9,0,FIFA World Cup qualification,Kuwait City,Kuwait,False,home_win,0.2,0.0,0.0,0
1910,2019-11-14,Jordan,Australia,0,1,FIFA World Cup qualification,Amman,Jordan,False,away_win,0.4,0.6,0.0,0
1909,2019-11-14,Syria,China PR,2,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True,home_win,0.6,0.4,0.0,1
1915,2019-11-14,Yemen,Palestine,1,0,FIFA World Cup qualification,Muharraq,Bahrain,True,home_win,0.0,0.2,0.0,1
2045,2019-11-19,Oman,India,1,0,FIFA World Cup qualification,Muscat,Oman,False,home_win,0.6,0.0,0.2,0
2051,2019-11-19,Lebanon,North Korea,0,0,FIFA World Cup qualification,Beirut,Lebanon,False,draw,0.4,0.4,0.0,0
2050,2019-11-19,Turkmenistan,Sri Lanka,2,0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,home_win,0.4,0.2,0.2,0
2049,2019-11-19,Malaysia,Indonesia,2,0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,home_win,0.6,0.0,0.2,0
2048,2019-11-19,Vietnam,Thailand,0,0,FIFA World Cup qualification,Hanoi,Vietnam,False,draw,0.6,0.4,0.0,0
2047,2019-11-19,Kyrgyzstan,Tajikistan,1,1,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,draw,0.4,0.4,0.0,0
2046,2019-11-19,Myanmar,Mongolia,1,0,FIFA World Cup qualification,Mandalay,Myanmar,False,home_win,0.2,0.2,0.0,0
2044,2019-11-19,Afghanistan,Qatar,0,1,FIFA World Cup qualification,Dushanbe,Tajikistan,True,away_win,0.2,0.6,0.0,1
2036,2019-11-19,Maldives,Guam,3,1,FIFA World Cup qualification,Malé,Maldives,False,home_win,0.2,0.2,0.2,0
2042,2019-11-19,Uzbekistan,Palestine,2,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,home_win,0.4,0.2,0.0,0
2041,2019-11-19,Hong Kong,Cambodia,2,0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,home_win,0.0,0.2,0.0,0
2040,2019-11-19,Iraq,Bahrain,0,0,FIFA World Cup qualification,Amman,Jordan,True,draw,0.6,0.4,0.0,1
2039,2019-11-19,Jordan,Taiwan,5,0,FIFA World Cup qualification,Amman,Jordan,False,home_win,0.4,0.0,0.2,0
2038,2019-11-19,Nepal,Kuwait,0,1,FIFA World Cup qualification,Thimphu,Bhutan,True,away_win,0.2,0.4,0.0,1
2037,2019-11-19,Syria,Philippines,1,0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,home_win,0.8,0.4,0.2,1
2043,2019-11-19,Yemen,Singapore,1,2,FIFA World Cup qualification,Muharraq,Bahrain,True,away_win,0.2,0.2,0.0,1
2162,2020-10-08,Argentina,Ecuador,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,0.2,0.0,0.0,0
2161,2020-10-08,Uruguay,Chile,2,1,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,0.8,0.0,0.0,0
2160,2020-10-08,Paraguay,Peru,2,2,FIFA World Cup qualification,Asunción,Paraguay,False,draw,0.0,0.2,0.0,0
2180,2020-10-09,Colombia,Venezuela,3,0,FIFA World Cup qualification,Barranquilla,Colombia,False,home_win,0.4,0.0,0.0,0
2181,2020-10-09,Brazil,Bolivia,5,0,FIFA World Cup qualification,São Paulo,Brazil,False,home_win,0.6,0.0,0.0,0
2236,2020-10-13,Bolivia,Argentina,1,2,FIFA World Cup qualification,La Paz,Bolivia,False,away_win,0.0,0.4,0.0,0
